Year,HBR,HBRQF,AgeGroup,AgeGroupQF,Sex,SexQF,Diagnosis,NumberOfDeaths,NumberOfDeathsQF,CrudeRate,CrudeRateQF,EASR
2019,S08000020,,All,d,Males,,Coronary Heart Disease,410,,140.75658380338,,174.81205079171923
2019,S08000020,,All,d,Females,,Coronary Heart Disease,265,,90.0083894612064,,84.70574120426849
2019,S08000022,,All,d,Males,,Coronary Heart Disease,267,,168.655368230887,,165.14575457339205
2019,S08000022,,All,d,Females,,Coronary Heart Disease,184,,112.614680302836,,87.57651946985334
2019,S08000024,,All,d,Males,,Coronary Heart Disease,495,,111.959793993979,,151.3828327300267
2019,S08000024,,All,d,Females,,Coronary Heart Disease,316,,67.8902669849202,,70.32942506758485
2019,S08000025,,All,d,Males,,Coronary Heart Disease,25,,225.509651813098,,218.62840917184576
2019,S08000025,,All,d,Females,,Coronary Heart Disease,7,,62.5894134477825,,47.3658682541218
2019,S08000026,,All,d,Males,,Coronary Heart Disease,13,,111.253744116389,,138.27085041723572
2019,S08000026,,All,d,Females,,Coronary Heart Disease,7,,62.3052959501558,,55.845756093410806
2019,S08000028,,All,d,Males,,Coronary Heart Disease,27,,204.607456805092,,173.8993831098336
2019,S08000028,,All,d,Females,,Coronary Heart Disease,18,,133.096716947649,,86.01430906219389
2019,S08000029,,All,d,Males,,Coronary Heart Disease,301,,165.918837575931,,185.01028085867063
2019,S08000029,,All,d,Females,,Coronary Heart Disease,187,,97.3268934504726,,85.66801430409708
2019,S08000030,,All,d,Males,,Coronary Heart Disease,352,,172.904151173243,,182.44177286602783
2019,S08000030,,All,d,Females,,Coronary Heart Disease,214,,100.051896076937,,78.02183948682976
2019,S08000031,,All,d,Males,,Coronary Heart Disease,801,,139.378521439235,,184.41410226591225
2019,S08000031,,All,d,Females,,Coronary Heart Disease,519,,85.302074533304,,84.82981124630622
2019,S08000032,,All,d,Males,,Coronary Heart Disease,482,,150.438831945467,,185.93967407647264
2019,S08000032,,All,d,Females,,Coronary Heart Disease,301,,88.139523988006,,86.37527437743567
2019,S92000003,d,All,d,Males,,Coronary Heart Disease,4004,,150.356571134167,,177.0251275828599
2019,S92000003,d,All,d,Females,,Coronary Heart Disease,2556,,91.276032506552,,83.37046553186852
2020,S08000015,,All,d,Males,,Coronary Heart Disease,378,,214.284499520978,,206.2727210022305
2020,S08000015,,All,d,Females,,Coronary Heart Disease,222,,115.873040727808,,92.96864837743776
2020,S08000016,,All,d,Males,,Coronary Heart Disease,96,,171.269535431385,,155.24421194121442
2020,S08000016,,All,d,Females,,Coronary Heart Disease,53,,89.5451780766372,,66.87909527113389
2020,S08000017,,All,d,Males,,Coronary Heart Disease,150,,207.828195358504,,181.76550720036977
2020,S08000017,,All,d,Females,,Coronary Heart Disease,93,,122.183538067398,,86.6603818470316
2020,S08000019,,All,d,Males,,Coronary Heart Disease,274,,183.743403008295,,207.70255463793487
2020,S08000019,,All,d,Females,,Coronary Heart Disease,179,,114.151611195786,,105.94540838524286
2020,S08000020,,All,d,Males,,Coronary Heart Disease,405,,139.151348565539,,169.1646474268761
2020,S08000020,,All,d,Females,,Coronary Heart Disease,247,,83.8709677419355,,77.92165512916971
2020,S08000022,,All,d,Males,,Coronary Heart Disease,294,,185.895936213667,,179.59633920170532
2020,S08000022,,All,d,Females,,Coronary Heart Disease,144,,88.5026458603502,,68.11473697074169
2020,S08000024,,All,d,Males,,Coronary Heart Disease,568,,127.738621592325,,170.56276381365387
2020,S08000024,,All,d,Females,,Coronary Heart Disease,335,,71.6069016228048,,74.20183022322371
2020,S08000025,,All,d,Males,,Coronary Heart Disease,17,,152.343399946232,,142.82067330288453
2020,S08000025,,All,d,Females,,Coronary Heart Disease,10,,88.9600569344364,,65.37567332446598
2020,S08000026,,All,d,Males,,Coronary Heart Disease,18,,155.012056493283,,168.75265625978432
2020,S08000026,,All,d,Females,,Coronary Heart Disease,13,,115.473441108545,,101.82754327469672
2020,S08000028,,All,d,Males,,Coronary Heart Disease,29,,221.865197766047,,186.06495042513535
2020,S08000028,,All,d,Females,,Coronary Heart Disease,14,,104.251991957703,,71.43237063019116
2020,S08000029,,All,d,Males,,Coronary Heart Disease,296,,162.861968979197,,170.3668737279885
2020,S08000029,,All,d,Females,,Coronary Heart Disease,149,,77.4504758785951,,67.4850611545693
2020,S08000030,,All,d,Males,,Coronary Heart Disease,315,,155.099830128757,,159.28918476314783
2020,S08000030,,All,d,Females,,Coronary Heart Disease,223,,104.471668501558,,81.48753930064431
2020,S08000031,,All,d,Males,,Coronary Heart Disease,821,,142.406161104558,,186.71344244594405
2020,S08000031,,All,d,Females,,Coronary Heart Disease,522,,85.7537127086345,,85.68827036442535
2020,S08000032,,All,d,Males,,Coronary Heart Disease,541,,168.853543739622,,203.9214464045652
2020,S08000032,,All,d,Females,,Coronary Heart Disease,321,,93.9794591935918,,90.60317091158451
2020,S92000003,d,All,d,Males,,Coronary Heart Disease,4202,,157.661004077724,,181.76634699573887
2020,S92000003,d,All,d,Females,,Coronary Heart Disease,2525,,90.1531997423582,,81.87885480065404
2021,S08000015,,All,d,Males,,Coronary Heart Disease,398,,225.27111775227,,216.87205904448973
2021,S08000015,,All,d,Females,,Coronary Heart Disease,250,,130.198839667941,,103.68816829060503
2021,S08000016,,All,d,Males,,Coronary Heart Disease,114,,201.64856546503,,183.60578396807483
2021,S08000016,,All,d,Females,,Coronary Heart Disease,69,,115.993679185018,,87.41083113438651
2021,S08000017,,All,d,Males,,Coronary Heart Disease,156,,215.600641273702,,181.76664504525968
2021,S08000017,,All,d,Females,,Coronary Heart Disease,98,,128.215192191956,,89.50279589528341
2021,S08000019,,All,d,Males,,Coronary Heart Disease,265,,177.932358845924,,196.2950338989143
2021,S08000019,,All,d,Females,,Coronary Heart Disease,157,,100.142240252078,,90.759779478234
2021,S08000020,,All,d,Males,,Coronary Heart Disease,367,,125.934212242041,,149.76029591707095
2021,S08000020,,All,d,Females,,Coronary Heart Disease,270,,91.491928378763,,83.25931134434582
2021,S08000022,,All,d,Males,,Coronary Heart Disease,308,,192.701131806323,,181.6334937356613
2021,S08000022,,All,d,Females,,Coronary Heart Disease,176,,107.025363795022,,80.81507981962469
2021,S08000024,,All,d,Males,,Coronary Heart Disease,579,,129.707206702659,,166.3346206088247
2021,S08000024,,All,d,Females,,Coronary Heart Disease,363,,77.247191011236,,79.23944810871738
2021,S08000025,,All,d,Males,,Coronary Heart Disease,17,,151.731524455552,,137.5398614535097
2021,S08000025,,All,d,Females,,Coronary Heart Disease,9,,79.39308398024,,56.76460270176963
2021,S08000026,,All,d,Males,,Coronary Heart Disease,15,,128.976784178848,,129.8665311454846
2021,S08000026,,All,d,Females,,Coronary Heart Disease,12,,106.100795755968,,88.84527856304052
2021,S08000028,,All,d,Males,,Coronary Heart Disease,25,,189.551899310031,,152.99884747325302
2021,S08000028,,All,d,Females,,Coronary Heart Disease,22,,163.556612891235,,103.31313524855901
2021,S08000029,,All,d,Males,,Coronary Heart Disease,322,,176.853113054176,,185.39283195499533
2021,S08000029,,All,d,Females,,Coronary Heart Disease,192,,99.658462145356,,85.12028472539768
2021,S08000030,,All,d,Males,,Coronary Heart Disease,343,,168.575219934143,,171.15866664441256
2021,S08000030,,All,d,Females,,Coronary Heart Disease,225,,105.05182556728,,81.97545898485906
2021,S08000031,,All,d,Males,,Coronary Heart Disease,902,,156.281945103801,,201.57236419774048
2021,S08000031,,All,d,Females,,Coronary Heart Disease,538,,88.504601252225,,86.57841873031586
2021,S08000032,,All,d,Males,,Coronary Heart Disease,539,,167.55209191429,,200.68125959498315
2021,S08000032,,All,d,Females,,Coronary Heart Disease,317,,92.5982724726076,,88.75432983099809
2021,S92000003,d,All,d,Males,,Coronary Heart Disease,4350,,162.76516690726,,184.22473966124255
2021,S92000003,d,All,d,Females,,Coronary Heart Disease,2698,,96.1052783811568,,86.23538262354631
2022,S08000015,,All,d,Males,,Coronary Heart Disease,372,,210.554914080011,,199.4772409294103
2022,S08000015,,All,d,Females,,Coronary Heart Disease,256,,133.323611819971,,105.63015632827457
2022,S08000016,,All,d,Males,,Coronary Heart Disease,101,,178.653553613755,,156.439948588243
2022,S08000016,,All,d,Females,,Coronary Heart Disease,75,,126.080086070672,,94.83316127026669
2022,S08000017,,All,d,Males,,Coronary Heart Disease,153,,211.454475095362,,177.8682067778033
2022,S08000017,,All,d,Females,,Coronary Heart Disease,97,,126.906873904283,,89.43600216508365
2022,S08000019,,All,d,Males,,Coronary Heart Disease,289,,194.046987571593,,221.01539934068245
2022,S08000019,,All,d,Females,,Coronary Heart Disease,181,,115.450608188701,,106.22840429972504
2022,S08000020,,All,d,Males,,Coronary Heart Disease,427,,146.522911791148,,176.3197086581264
2022,S08000020,,All,d,Females,,Coronary Heart Disease,242,,82.0038765468913,,74.55674579992109
2022,S08000022,,All,d,Males,,Coronary Heart Disease,298,,186.444601552871,,175.208395639444
2022,S08000022,,All,d,Females,,Coronary Heart Disease,167,,101.552475873686,,78.24750107474244
2022,S08000024,,All,d,Males,,Coronary Heart Disease,569,,127.467013149936,,168.4141214881294
2022,S08000024,,All,d,Females,,Coronary Heart Disease,370,,78.7368062648962,,81.29671700290712
2022,S08000025,,All,d,Males,,Coronary Heart Disease,18,,160.656908247055,,141.31732639313736
2022,S08000025,,All,d,Females,,Coronary Heart Disease,12,,105.857445306987,,79.12058396662414
2022,S08000026,,All,d,Males,,Coronary Heart Disease,19,,163.370593293207,,162.05713928463368
2022,S08000026,,All,d,Females,,Coronary Heart Disease,17,,150.309460654288,,128.11417210267774
2022,S08000028,,All,d,Males,,Coronary Heart Disease,36,,272.954735006445,,225.03556395369037
2022,S08000028,,All,d,Females,,Coronary Heart Disease,27,,200.728570366515,,131.89074081273796
2022,S08000029,,All,d,Males,,Coronary Heart Disease,336,,184.542378839141,,197.4252655255136
2022,S08000029,,All,d,Females,,Coronary Heart Disease,207,,107.444279500462,,92.60287824678912
2022,S08000030,,All,d,Males,,Coronary Heart Disease,323,,158.745761045854,,157.1961189054598
2022,S08000030,,All,d,Females,,Coronary Heart Disease,196,,91.5118124941638,,72.75792682800503
2022,S08000031,,All,d,Males,,Coronary Heart Disease,873,,151.257359285608,,196.42045833642945
2022,S08000031,,All,d,Females,,Coronary Heart Disease,586,,96.4009225535387,,94.6901634336744
2022,S08000032,,All,d,Males,,Coronary Heart Disease,555,,172.525808928444,,203.26448683954993
2022,S08000032,,All,d,Females,,Coronary Heart Disease,328,,95.8114617382185,,91.66897037665667
2022,S92000003,d,All,d,Males,,Coronary Heart Disease,4369,,163.476095222487,,185.86316432706803
2022,S92000003,d,All,d,Females,,Coronary Heart Disease,2761,,98.3493971869436,,88.55548241536968
2013,S08000015,,under75 years,,Males,,Coronary Heart Disease,177,,107.413992948302,,101.75762187287002
2013,S08000015,,under75 years,,Females,,Coronary Heart Disease,71,,40.7975636384531,,37.769146672594566
2013,S08000016,,under75 years,,Males,,Coronary Heart Disease,36,,71.2053483128288,,61.55513593876808
2013,S08000016,,under75 years,,Females,,Coronary Heart Disease,10,,19.2148800030744,,17.247806182827656
2013,S08000017,,under75 years,,Males,,Coronary Heart Disease,63,,95.0412599755608,,83.48972325629003
2013,S08000017,,under75 years,,Females,,Coronary Heart Disease,31,,45.3581095910454,,38.13058015102085
2013,S08000019,,under75 years,,Males,,Coronary Heart Disease,113,,82.7426629957237,,89.08400725563234
2013,S08000019,,under75 years,,Females,,Coronary Heart Disease,37,,26.3739396963433,,27.195155585563157
2013,S08000020,,under75 years,,Males,,Coronary Heart Disease,156,,57.8714437812311,,65.81657252371599
2013,S08000020,,under75 years,,Females,,Coronary Heart Disease,69,,25.9050822767939,,28.0597502734044
2013,S08000022,,under75 years,,Males,,Coronary Heart Disease,121,,83.132372845257,,77.83186145021608
2013,S08000022,,under75 years,,Females,,Coronary Heart Disease,36,,24.6098316277353,,22.256529431280335
2013,S08000024,,under75 years,,Males,,Coronary Heart Disease,254,,65.2766677032122,,81.04473612010962
2013,S08000024,,under75 years,,Females,,Coronary Heart Disease,84,,20.9961681993036,,24.412685074708396
2013,S08000025,,under75 years,,Males,,Coronary Heart Disease,,c,,c,45.062909519616625
2013,S08000025,,under75 years,,Females,,Coronary Heart Disease,0,,0,,0
2013,S08000026,,under75 years,,Males,,Coronary Heart Disease,,c,,c,129.58063166000863
2013,S08000026,,under75 years,,Females,,Coronary Heart Disease,,c,,c,8.862105636299185
2013,S08000028,,under75 years,,Males,,Coronary Heart Disease,,c,,c,47.64316331509631
2013,S08000028,,under75 years,,Females,,Coronary Heart Disease,,c,,c,14.622020763269486
2013,S08000029,,under75 years,,Males,,Coronary Heart Disease,145,,87.4621500006032,,90.6583018295524
2013,S08000029,,under75 years,,Females,,Coronary Heart Disease,27,,15.7792310254747,,15.860907526501098
2013,S08000030,,under75 years,,Males,,Coronary Heart Disease,134,,72.5685474917819,,73.82423650644539
2013,S08000030,,under75 years,,Females,,Coronary Heart Disease,45,,23.7749306564523,,22.964978451516902
2013,S08000031,,under75 years,,Males,,Coronary Heart Disease,426,,82.6116129432617,,99.60646564600268
2013,S08000031,,under75 years,,Females,,Coronary Heart Disease,167,,31.1493358849676,,35.106186563669574
2013,S08000032,,under75 years,,Males,,Coronary Heart Disease,292,,98.4839541982158,,107.98458817396308
2013,S08000032,,under75 years,,Females,,Coronary Heart Disease,107,,34.6878900361467,,36.3665177173304
2013,S92000003,d,under75 years,,Males,,Coronary Heart Disease,1943,,80.3422090179271,,87.42878304071947
2013,S92000003,d,under75 years,,Females,,Coronary Heart Disease,687,,27.6492243124821,,28.68586638852687
2014,S08000015,,under75 years,,Males,,Coronary Heart Disease,147,,89.735920006837,,83.94322087185488
2014,S08000015,,under75 years,,Females,,Coronary Heart Disease,69,,39.8155788550424,,35.82661073881624
2014,S08000016,,under75 years,,Males,,Coronary Heart Disease,48,,95.1795522595229,,79.58784179901501
2014,S08000016,,under75 years,,Females,,Coronary Heart Disease,11,,21.137180300148,,17.16617797954569
2014,S08000017,,under75 years,,Males,,Coronary Heart Disease,60,,90.9683581727489,,76.92270827626565
2014,S08000017,,under75 years,,Females,,Coronary Heart Disease,24,,35.2402208387173,,28.77027761914969
2014,S08000019,,under75 years,,Males,,Coronary Heart Disease,96,,70.3080370874896,,74.69515133674928
2014,S08000019,,under75 years,,Females,,Coronary Heart Disease,36,,25.6463229584458,,25.686590430280944
2014,S08000020,,under75 years,,Males,,Coronary Heart Disease,181,,66.6480101334433,,75.81254679052755
2014,S08000020,,under75 years,,Females,,Coronary Heart Disease,43,,16.0074453234062,,17.260412795552458
2014,S08000022,,under75 years,,Males,,Coronary Heart Disease,116,,79.9338478500551,,72.90511897078416
2014,S08000022,,under75 years,,Females,,Coronary Heart Disease,42,,28.8348654716217,,24.75803154522019
2014,S08000024,,under75 years,,Males,,Coronary Heart Disease,243,,61.8994732176518,,74.98155971144374
2014,S08000024,,under75 years,,Females,,Coronary Heart Disease,68,,16.8370593580624,,19.10778092676728
2014,S08000025,,under75 years,,Males,,Coronary Heart Disease,,c,,c,89.4948815063942
2014,S08000025,,under75 years,,Females,,Coronary Heart Disease,,c,,c,43.216611601432376
2014,S08000026,,under75 years,,Males,,Coronary Heart Disease,,c,,c,69.75079572613429
2014,S08000026,,under75 years,,Females,,Coronary Heart Disease,,c,,c,18.33597371354808
2014,S08000028,,under75 years,,Males,,Coronary Heart Disease,,c,,c,68.01582686840737
2014,S08000028,,under75 years,,Females,,Coronary Heart Disease,,c,,c,13.037547701836294
2014,S08000029,,under75 years,,Males,,Coronary Heart Disease,129,,78.0408716378904,,78.68339506885218
2014,S08000029,,under75 years,,Females,,Coronary Heart Disease,56,,32.7211746901714,,31.486273579095073
2014,S08000030,,under75 years,,Males,,Coronary Heart Disease,143,,77.2559549214204,,78.170475197
2014,S08000030,,under75 years,,Females,,Coronary Heart Disease,49,,25.8339352464505,,24.780116197132955
2014,S08000031,,under75 years,,Males,,Coronary Heart Disease,373,,72.0743699289497,,85.92978947702004
2014,S08000031,,under75 years,,Females,,Coronary Heart Disease,155,,28.824714123924,,32.39768131095421
2014,S08000032,,under75 years,,Males,,Coronary Heart Disease,242,,81.6828007074676,,88.66618009368435
2014,S08000032,,under75 years,,Females,,Coronary Heart Disease,104,,33.7349084940607,,34.3637193413883
2014,S92000003,d,under75 years,,Males,,Coronary Heart Disease,1806,,74.5240119172396,,80.05625447929381
2014,S92000003,d,under75 years,,Females,,Coronary Heart Disease,666,,26.7364436997136,,27.25519351893834
2015,S08000015,,under75 years,,Males,,Coronary Heart Disease,163,,99.7820710595264,,93.06816298115486
2015,S08000015,,under75 years,,Females,,Coronary Heart Disease,62,,35.8846136037413,,31.551217046274633
2015,S08000016,,under75 years,,Males,,Coronary Heart Disease,45,,89.4081182571378,,76.87226109845383
2015,S08000016,,under75 years,,Females,,Coronary Heart Disease,17,,32.6659236770301,,26.438728874089858
2015,S08000017,,under75 years,,Males,,Coronary Heart Disease,63,,95.9093884634707,,79.20957345999534
2015,S08000017,,under75 years,,Females,,Coronary Heart Disease,21,,30.9451533995461,,24.34636296729319
