Year,CA,CAQF,AgeGroup,AgeGroupQF,Sex,SexQF,Diagnosis,NumberOfDeaths,NumberOfDeathsQF,CrudeRate,CrudeRateQF,EASR
2015,S12000019,,All,d,All,d,Heart Attack,42,,48.0604188122211,,59.21323045384611
2015,S12000020,,0-44 years,,All,d,Heart Attack,0,,0,,0
2015,S12000020,,45-64 years,,All,d,Heart Attack,,c,,c,15.180880175817606
2015,S12000020,,65-74 years,,All,d,Heart Attack,,c,,c,113.14125891195108
2015,S12000020,,75plus years,,All,d,Heart Attack,,c,,c,440.94901624144205
2015,S12000020,,under75 years,,All,d,Heart Attack,,c,,c,17.47556640917201
2015,S12000020,,All,d,All,d,Heart Attack,53,,55.4915715631871,,55.58817689407631
2015,S12000021,,0-44 years,,All,d,Heart Attack,,c,,c,3.7677750953316416
2015,S12000021,,45-64 years,,All,d,Heart Attack,,c,,c,56.980081312897646
2015,S12000021,,65-74 years,,All,d,Heart Attack,,c,,c,161.07077872437787
2015,S12000021,,75plus years,,All,d,Heart Attack,,c,,c,766.9812871117325
2015,S12000021,,under75 years,,All,d,Heart Attack,,c,,c,37.41401303896333
2015,S12000021,,All,d,All,d,Heart Attack,132,,96.9661353118343,,103.07506770551257
2015,S12000023,,0-44 years,,All,d,Heart Attack,0,,0,,0
2015,S12000023,,45-64 years,,All,d,Heart Attack,,c,,c,44.67713491613899
2015,S12000023,,65-74 years,,All,d,Heart Attack,,c,,c,118.84489853838512
2015,S12000023,,75plus years,,All,d,Heart Attack,,c,,c,752.2594532021932
2015,S12000023,,under75 years,,All,d,Heart Attack,,c,,c,26.72324736187612
2015,S12000023,,All,d,All,d,Heart Attack,22,,101.522842639594,,92.02150588750466
2015,S12000026,,0-44 years,,All,d,Heart Attack,0,,0,,0
2015,S12000026,,45-64 years,,All,d,Heart Attack,,c,,c,22.527758812724382
2015,S12000026,,65-74 years,,All,d,Heart Attack,,c,,c,124.10975460540364
2015,S12000026,,75plus years,,All,d,Heart Attack,,c,,c,554.0136947491919
2015,S12000026,,under75 years,,All,d,Heart Attack,,c,,c,20.88063771312016
2015,S12000026,,All,d,All,d,Heart Attack,76,,66.6491274226081,,68.86261284636662
2015,S12000027,,0-44 years,,All,d,Heart Attack,,c,,c,9.052348437823298
2015,S12000027,,45-64 years,,All,d,Heart Attack,,c,,c,29.59674435812061
2015,S12000027,,65-74 years,,All,d,Heart Attack,,c,,c,379.36703841122744
2015,S12000027,,75plus years,,All,d,Heart Attack,,c,,c,769.4845289286941
2015,S12000027,,under75 years,,All,d,Heart Attack,,c,,c,57.76367521374223
2015,S12000027,,All,d,All,d,Heart Attack,26,,112.068965517241,,121.8185520480879
2015,S12000028,,0-44 years,,All,d,Heart Attack,,c,,c,2.0078938914130986
2015,S12000028,,45-64 years,,All,d,Heart Attack,,c,,c,36.359106397141
2015,S12000028,,65-74 years,,All,d,Heart Attack,,c,,c,163.42386690786358
2015,S12000028,,75plus years,,All,d,Heart Attack,,c,,c,849.4690636928067
2015,S12000028,,under75 years,,All,d,Heart Attack,,c,,c,30.636188925199026
2015,S12000028,,All,d,All,d,Heart Attack,130,,115.658362989324,,104.33114765428373
2015,S12000029,,0-44 years,,All,d,Heart Attack,,c,,c,1.89592608558286
2015,S12000029,,45-64 years,,All,d,Heart Attack,,c,,c,24.397851595835903
2015,S12000029,,65-74 years,,All,d,Heart Attack,,c,,c,158.7656317368901
2015,S12000029,,75plus years,,All,d,Heart Attack,,c,,c,748.6193541575773
2015,S12000029,,under75 years,,All,d,Heart Attack,,c,,c,26.549035265367824
2015,S12000029,,All,d,All,d,Heart Attack,251,,79.3726085444139,,91.53536396566668
2015,S12000030,,0-44 years,,All,d,Heart Attack,,c,,c,2.3934569724820833
2015,S12000030,,45-64 years,,All,d,Heart Attack,,c,,c,37.07805134782851
2015,S12000030,,65-74 years,,All,d,Heart Attack,,c,,c,163.36397760817488
2015,S12000030,,75plus years,,All,d,Heart Attack,,c,,c,724.91160846252
2015,S12000030,,under75 years,,All,d,Heart Attack,,c,,c,31.06743738590466
2015,S12000030,,All,d,All,d,Heart Attack,73,,78.6383712162017,,93.51341278280005
2015,S12000033,,0-44 years,,All,d,Heart Attack,0,,0,,0
2015,S12000033,,45-64 years,,All,d,Heart Attack,,c,,c,25.813527242031196
2015,S12000033,,65-74 years,,All,d,Heart Attack,,c,,c,153.12564789182906
2015,S12000033,,75plus years,,All,d,Heart Attack,,c,,c,658.6492489143225
2015,S12000033,,under75 years,,All,d,Heart Attack,,c,,c,25.185470052505845
2015,S12000033,,All,d,All,d,Heart Attack,137,,59.4747123941828,,82.19721015006935
2015,S12000034,,0-44 years,,All,d,Heart Attack,0,,0,,0
2015,S12000034,,45-64 years,,All,d,Heart Attack,,c,,c,16.325541997190648
2015,S12000034,,65-74 years,,All,d,Heart Attack,,c,,c,90.00697317321561
2015,S12000034,,75plus years,,All,d,Heart Attack,,c,,c,614.4446138159253
2015,S12000034,,under75 years,,All,d,Heart Attack,,c,,c,15.139561332355123
2015,S12000034,,All,d,All,d,Heart Attack,145,,55.3519621316231,,69.07701605587643
2015,S12000035,,0-44 years,,All,d,Heart Attack,0,,0,,0
2015,S12000035,,45-64 years,,All,d,Heart Attack,,c,,c,26.57836555522532
2015,S12000035,,65-74 years,,All,d,Heart Attack,,c,,c,112.21566968526184
2015,S12000035,,75plus years,,All,d,Heart Attack,,c,,c,566.3999612017534
2015,S12000035,,under75 years,,All,d,Heart Attack,,c,,c,20.687815592403524
2015,S12000035,,All,d,All,d,Heart Attack,69,,79.4107492231557,,69.80190869724501
2015,S12000036,,0-44 years,,All,d,Heart Attack,,c,,c,0.6603333255954518
2015,S12000036,,45-64 years,,All,d,Heart Attack,,c,,c,17.662983269680414
2015,S12000036,,65-74 years,,All,d,Heart Attack,,c,,c,106.92522681777297
2015,S12000036,,75plus years,,All,d,Heart Attack,,c,,c,463.98279734289696
2015,S12000036,,under75 years,,All,d,Heart Attack,,c,,c,17.872988327640673
2015,S12000036,,All,d,All,d,Heart Attack,213,,42.7016298791123,,58.02287113901374
2015,S12000038,,0-44 years,,All,d,Heart Attack,,c,,c,1.4035256564489995
2015,S12000038,,45-64 years,,All,d,Heart Attack,,c,,c,30.72388957045262
2015,S12000038,,65-74 years,,All,d,Heart Attack,,c,,c,106.6960526181994
2015,S12000038,,75plus years,,All,d,Heart Attack,,c,,c,508.2454535111705
2015,S12000038,,under75 years,,All,d,Heart Attack,,c,,c,22.09101111600367
2015,S12000038,,All,d,All,d,Heart Attack,106,,60.724106324473,,65.84491093156868
2015,S12000039,,0-44 years,,All,d,Heart Attack,,c,,c,4.787828027668501
2015,S12000039,,45-64 years,,All,d,Heart Attack,,c,,c,36.0168593369007
2015,S12000039,,65-74 years,,All,d,Heart Attack,,c,,c,144.82488748714462
2015,S12000039,,75plus years,,All,d,Heart Attack,,c,,c,834.9331189334538
2015,S12000039,,under75 years,,All,d,Heart Attack,,c,,c,30.04011873117568
2015,S12000039,,All,d,All,d,Heart Attack,75,,83.7147003013729,,102.48048874938073
2015,S12000040,,0-44 years,,All,d,Heart Attack,,c,,c,1.080523971008711
2015,S12000040,,45-64 years,,All,d,Heart Attack,,c,,c,28.57557937991479
2015,S12000040,,65-74 years,,All,d,Heart Attack,,c,,c,112.63473726271758
2015,S12000040,,75plus years,,All,d,Heart Attack,,c,,c,575.6235613129122
2015,S12000040,,under75 years,,All,d,Heart Attack,,c,,c,21.958965816052164
2015,S12000040,,All,d,All,d,Heart Attack,89,,49.8459815177821,,71.78877941076956
2015,S12000041,,0-44 years,,All,d,Heart Attack,0,,0,,0
2015,S12000041,,45-64 years,,All,d,Heart Attack,,c,,c,11.982513488872078
2015,S12000041,,65-74 years,,All,d,Heart Attack,,c,,c,84.16869544779985
2015,S12000041,,75plus years,,All,d,Heart Attack,,c,,c,598.6770699099451
2015,S12000041,,under75 years,,All,d,Heart Attack,,c,,c,13.201185820406687
2015,S12000041,,All,d,All,d,Heart Attack,78,,66.7236954662104,,65.89401538846515
2015,S12000042,,0-44 years,,All,d,Heart Attack,0,,0,,0
2015,S12000042,,45-64 years,,All,d,Heart Attack,,c,,c,39.67661407641744
2015,S12000042,,65-74 years,,All,d,Heart Attack,,c,,c,130.34650601560608
2015,S12000042,,75plus years,,All,d,Heart Attack,,c,,c,607.9228543397741
2015,S12000042,,under75 years,,All,d,Heart Attack,,c,,c,26.5941602877904
2015,S12000042,,All,d,All,d,Heart Attack,105,,70.8454220362998,,78.91374275246892
2015,S12000045,,0-44 years,,All,d,Heart Attack,,c,,c,2.031812376639963
2015,S12000045,,45-64 years,,All,d,Heart Attack,,c,,c,16.52142807709132
2015,S12000045,,65-74 years,,All,d,Heart Attack,,c,,c,81.96656254131308
2015,S12000045,,75plus years,,All,d,Heart Attack,,c,,c,377.81398960820343
2015,S12000045,,under75 years,,All,d,Heart Attack,,c,,c,15.474556253464456
2015,S12000045,,All,d,All,d,Heart Attack,50,,46.7464472700075,,48.08510525539096
2015,S12000047,,0-44 years,,All,d,Heart Attack,,c,,c,1.0868357786960878
2015,S12000047,,45-64 years,,All,d,Heart Attack,,c,,c,24.441793549076543
2015,S12000047,,65-74 years,,All,d,Heart Attack,,c,,c,100.80356048192296
2015,S12000047,,75plus years,,All,d,Heart Attack,,c,,c,413.3285571655123
2015,S12000047,,under75 years,,All,d,Heart Attack,,c,,c,19.39378072703635
2015,S12000047,,All,d,All,d,Heart Attack,189,,51.3475331449685,,54.84791060649919
2015,S12000048,,0-44 years,,All,d,Heart Attack,0,,0,,0
2015,S12000048,,45-64 years,,All,d,Heart Attack,,c,,c,18.56587386622167
2015,S12000048,,65-74 years,,All,d,Heart Attack,,c,,c,75.6443143689734
2015,S12000048,,75plus years,,All,d,Heart Attack,,c,,c,565.5042628539712
2015,S12000048,,under75 years,,All,d,Heart Attack,,c,,c,14.13473580581423
2015,S12000048,,All,d,All,d,Heart Attack,107,,71.36663776429,,63.75799324014836
2015,S12000049,,0-44 years,,All,d,Heart Attack,,c,,c,4.256674013101845
2015,S12000049,,45-64 years,,All,d,Heart Attack,,c,,c,40.693735028910766
2015,S12000049,,65-74 years,,All,d,Heart Attack,,c,,c,222.84643621265573
2015,S12000049,,75plus years,,All,d,Heart Attack,,c,,c,615.8822436693144
2015,S12000049,,under75 years,,All,d,Heart Attack,,c,,c,40.0893621451266
2015,S12000049,,All,d,All,d,Heart Attack,397,,65.4748161097734,,91.9107214823035
2015,S12000050,,0-44 years,,All,d,Heart Attack,,c,,c,2.339510935179259
2015,S12000050,,45-64 years,,All,d,Heart Attack,,c,,c,20.426764475259773
2015,S12000050,,65-74 years,,All,d,Heart Attack,,c,,c,158.94687271202946
2015,S12000050,,75plus years,,All,d,Heart Attack,,c,,c,684.6391771509163
2015,S12000050,,under75 years,,All,d,Heart Attack,,c,,c,25.67675837989421
2015,S12000050,,All,d,All,d,Heart Attack,206,,60.8998994856028,,84.98337606928621
2016,S92000003,d,0-44 years,,All,d,Heart Attack,36,,1.23518930820135,,1.3695328268841656
2016,S92000003,d,45-64 years,,All,d,Heart Attack,495,,33.1921827380533,,34.114270541232116
2016,S92000003,d,65-74 years,,All,d,Heart Attack,786,,141.228979611638,,147.93032418127922
2016,S92000003,d,75plus years,,All,d,Heart Attack,2312,,522.711498070354,,561.7636019767117
2016,S92000003,d,under75 years,,All,d,Heart Attack,1317,,26.5396257570191,,27.81594885602009
2016,S92000003,d,All,d,All,d,Heart Attack,3629,,67.1452624567506,,75.87123763688234
2016,S12000005,,0-44 years,,All,d,Heart Attack,,c,,c,4.523015688402987
2016,S12000005,,45-64 years,,All,d,Heart Attack,,c,,c,75.57768105291072
2016,S12000005,,65-74 years,,All,d,Heart Attack,,c,,c,123.2776695819632
2016,S12000005,,75plus years,,All,d,Heart Attack,,c,,c,763.5335616593478
2016,S12000005,,under75 years,,All,d,Heart Attack,,c,,c,38.91721896358801
2016,S12000005,,All,d,All,d,Heart Attack,48,,93.4761441090555,,104.1326898062064
2016,S12000006,,0-44 years,,All,d,Heart Attack,0,,0,,0
2016,S12000006,,45-64 years,,All,d,Heart Attack,,c,,c,41.35125455596348
2016,S12000006,,65-74 years,,All,d,Heart Attack,,c,,c,206.34050512843373
2016,S12000006,,75plus years,,All,d,Heart Attack,,c,,c,551.3412299951417
2016,S12000006,,under75 years,,All,d,Heart Attack,,c,,c,35.850368676720734
2016,S12000006,,All,d,All,d,Heart Attack,148,,98.9834135901552,,82.24454619537862
2016,S12000008,,0-44 years,,All,d,Heart Attack,,c,,c,1.6195605900753327
2016,S12000008,,45-64 years,,All,d,Heart Attack,,c,,c,37.48785078087994
2016,S12000008,,65-74 years,,All,d,Heart Attack,,c,,c,227.5496318079386
2016,S12000008,,75plus years,,All,d,Heart Attack,,c,,c,688.9401470488588
2016,S12000008,,under75 years,,All,d,Heart Attack,,c,,c,38.13357639055759
2016,S12000008,,All,d,All,d,Heart Attack,109,,89.1980360065466,,96.7061677498047
2016,S12000010,,0-44 years,,All,d,Heart Attack,,c,,c,1.9164640690365116
2016,S12000010,,45-64 years,,All,d,Heart Attack,,c,,c,27.86850613067357
2016,S12000010,,65-74 years,,All,d,Heart Attack,,c,,c,126.82979942572096
2016,S12000010,,75plus years,,All,d,Heart Attack,,c,,c,398.1606583565133
2016,S12000010,,under75 years,,All,d,Heart Attack,,c,,c,23.887004023746055
2016,S12000010,,All,d,All,d,Heart Attack,61,,58.6031319050821,,57.571632913695105
2016,S12000011,,0-44 years,,All,d,Heart Attack,0,,0,,0
2016,S12000011,,45-64 years,,All,d,Heart Attack,,c,,c,11.165659698711725
2016,S12000011,,65-74 years,,All,d,Heart Attack,,c,,c,141.56294729371052
2016,S12000011,,75plus years,,All,d,Heart Attack,,c,,c,529.9069726428928
2016,S12000011,,under75 years,,All,d,Heart Attack,,c,,c,19.585724490107925
2016,S12000011,,All,d,All,d,Heart Attack,64,,68.2230039441424,,65.51463682385857
2016,S12000013,,0-44 years,,All,d,Heart Attack,0,,0,,0
2016,S12000013,,45-64 years,,All,d,Heart Attack,,c,,c,58.97589041357675
2016,S12000013,,65-74 years,,All,d,Heart Attack,,c,,c,126.38163904238412
2016,S12000013,,75plus years,,All,d,Heart Attack,,c,,c,745.936756917566
2016,S12000013,,under75 years,,All,d,Heart Attack,,c,,c,31.756794570382606
2016,S12000013,,All,d,All,d,Heart Attack,28,,104.089219330855,,96.03299118162909
2016,S12000014,,0-44 years,,All,d,Heart Attack,,c,,c,2.318601342986724
2016,S12000014,,45-64 years,,All,d,Heart Attack,,c,,c,39.98248864345554
2016,S12000014,,65-74 years,,All,d,Heart Attack,,c,,c,190.96450804461577
2016,S12000014,,75plus years,,All,d,Heart Attack,,c,,c,612.248878992444
2016,S12000014,,under75 years,,All,d,Heart Attack,,c,,c,35.053491824629894
2016,S12000014,,All,d,All,d,Heart Attack,123,,77.1740494415861,,87.00107666973315
2016,S12000017,,0-44 years,,All,d,Heart Attack,,c,,c,0.9653681086508016
2016,S12000017,,45-64 years,,All,d,Heart Attack,,c,,c,21.30762936826467
2016,S12000017,,65-74 years,,All,d,Heart Attack,,c,,c,93.34593789141384
2016,S12000017,,75plus years,,All,d,Heart Attack,,c,,c,437.62985074435625
2016,S12000017,,under75 years,,All,d,Heart Attack,,c,,c,17.54850993391211
2016,S12000017,,All,d,All,d,Heart Attack,128,,54.521446522128,,55.35583060685209
2016,S12000018,,0-44 years,,All,d,Heart Attack,,c,,c,5.942128855008821
2016,S12000018,,45-64 years,,All,d,Heart Attack,,c,,c,35.261202286282156
2016,S12000018,,65-74 years,,All,d,Heart Attack,,c,,c,140.21594318984776
2016,S12000018,,75plus years,,All,d,Heart Attack,,c,,c,548.5238305036265
2016,S12000018,,under75 years,,All,d,Heart Attack,,c,,c,29.973233211542365
2016,S12000018,,All,d,All,d,Heart Attack,57,,72.0060636685194,,76.64278696782993
2016,S12000019,,0-44 years,,All,d,Heart Attack,0,,0,,0
2016,S12000019,,45-64 years,,All,d,Heart Attack,,c,,c,41.96568236496665
2016,S12000019,,65-74 years,,All,d,Heart Attack,,c,,c,96.19078609321473
2016,S12000019,,75plus years,,All,d,Heart Attack,,c,,c,456.80365681680104
2016,S12000019,,under75 years,,All,d,Heart Attack,,c,,c,23.319712490663417
2016,S12000019,,All,d,All,d,Heart Attack,46,,51.9128766504909,,62.33326748001579
2016,S12000020,,0-44 years,,All,d,Heart Attack,0,,0,,0
2016,S12000020,,45-64 years,,All,d,Heart Attack,,c,,c,25.70059232467013
2016,S12000020,,65-74 years,,All,d,Heart Attack,,c,,c,163.15671984276474
2016,S12000020,,75plus years,,All,d,Heart Attack,,c,,c,564.8671072402695
2016,S12000020,,under75 years,,All,d,Heart Attack,,c,,c,26.310013790689982
2016,S12000020,,All,d,All,d,Heart Attack,69,,71.8226293327782,,74.78015220115215
2016,S12000021,,0-44 years,,All,d,Heart Attack,,c,,c,1.4713919367721864
2016,S12000021,,45-64 years,,All,d,Heart Attack,,c,,c,43.91190974531925
2016,S12000021,,65-74 years,,All,d,Heart Attack,,c,,c,225.19027601511448
2016,S12000021,,75plus years,,All,d,Heart Attack,,c,,c,728.7619118970532
2016,S12000021,,under75 years,,All,d,Heart Attack,,c,,c,39.644161219729234
2016,S12000021,,All,d,All,d,Heart Attack,133,,97.8732798587092,,101.6647587806884
2016,S12000023,,0-44 years,,All,d,Heart Attack,0,,0,,0
2016,S12000023,,45-64 years,,All,d,Heart Attack,0,,0,,0
2016,S12000023,,65-74 years,,All,d,Heart Attack,,c,,c,137.00491510871117
2016,S12000023,,75plus years,,All,d,Heart Attack,,c,,c,846.8145887857813
2016,S12000023,,under75 years,,All,d,Heart Attack,,c,,c,15.80825943562052
2016,S12000023,,All,d,All,d,Heart Attack,20,,91.533180778032,,90.59882907713498
2016,S12000026,,0-44 years,,All,d,Heart Attack,0,,0,,0
2016,S12000026,,45-64 years,,All,d,Heart Attack,,c,,c,39.606986416602965
2016,S12000026,,65-74 years,,All,d,Heart Attack,,c,,c,76.60144467956674
2016,S12000026,,75plus years,,All,d,Heart Attack,,c,,c,388.1557469651175
2016,S12000026,,under75 years,,All,d,Heart Attack,,c,,c,20.372530870059663
2016,S12000026,,All,d,All,d,Heart Attack,69,,60.246223696848,,53.47302031861488
2016,S12000027,,0-44 years,,All,d,Heart Attack,0,,0,,0
2016,S12000027,,45-64 years,,All,d,Heart Attack,,c,,c,57.97637172945934
2016,S12000027,,65-74 years,,All,d,Heart Attack,,c,,c,166.60468592689566
2016,S12000027,,75plus years,,All,d,Heart Attack,,c,,c,924.6937180320468
2016,S12000027,,under75 years,,All,d,Heart Attack,,c,,c,36.10684673695689
2016,S12000027,,All,d,All,d,Heart Attack,23,,99.1379310344828,,116.079665153515
2016,S12000028,,0-44 years,,All,d,Heart Attack,0,,0,,0
2016,S12000028,,45-64 years,,All,d,Heart Attack,,c,,c,41.13920140014494
2016,S12000028,,65-74 years,,All,d,Heart Attack,,c,,c,141.0223494224263
2016,S12000028,,75plus years,,All,d,Heart Attack,,c,,c,566.9190600115948
2016,S12000028,,under75 years,,All,d,Heart Attack,,c,,c,28.25190665977271
2016,S12000028,,All,d,All,d,Heart Attack,102,,90.6908508935716,,76.7319504614367
2016,S12000029,,0-44 years,,All,d,Heart Attack,,c,,c,2.552979582738994
2016,S12000029,,45-64 years,,All,d,Heart Attack,,c,,c,32.71611849936636
2016,S12000029,,65-74 years,,All,d,Heart Attack,,c,,c,147.62656199134963
2016,S12000029,,75plus years,,All,d,Heart Attack,,c,,c,586.6520549265803
2016,S12000029,,under75 years,,All,d,Heart Attack,,c,,c,28.07601031439874
2016,S12000029,,All,d,All,d,Heart Attack,225,,70.9555345316935,,78.34785432949508
2016,S12000030,,0-44 years,,All,d,Heart Attack,,c,,c,2.1867346428749936
2016,S12000030,,45-64 years,,All,d,Heart Attack,,c,,c,23.980395537772996
2016,S12000030,,65-74 years,,All,d,Heart Attack,,c,,c,165.896588637314
2016,S12000030,,75plus years,,All,d,Heart Attack,,c,,c,452.2703736095936
2016,S12000030,,under75 years,,All,d,Heart Attack,,c,,c,27.42283882591243
2016,S12000030,,All,d,All,d,Heart Attack,56,,59.7333333333333,,65.65911695644374
2016,S12000033,,0-44 years,,All,d,Heart Attack,0,,0,,0
2016,S12000033,,45-64 years,,All,d,Heart Attack,,c,,c,27.683569453141686
2016,S12000033,,65-74 years,,All,d,Heart Attack,,c,,c,163.80406998172458
2016,S12000033,,75plus years,,All,d,Heart Attack,,c,,c,528.5887869906314
2016,S12000033,,under75 years,,All,d,Heart Attack,,c,,c,26.96216841006992
2016,S12000033,,All,d,All,d,Heart Attack,127,,55.255830142708,,72.10856408232046
2016,S12000034,,0-44 years,,All,d,Heart Attack,0,,0,,0
2016,S12000034,,45-64 years,,All,d,Heart Attack,,c,,c,27.069441993266647
2016,S12000034,,65-74 years,,All,d,Heart Attack,,c,,c,142.77729470444845
2016,S12000034,,75plus years,,All,d,Heart Attack,,c,,c,561.542513386092
2016,S12000034,,under75 years,,All,d,Heart Attack,,c,,c,24.35716271668434
2016,S12000034,,All,d,All,d,Heart Attack,162,,61.7872535184408,,72.70384427693102
2016,S12000035,,0-44 years,,All,d,Heart Attack,0,,0,,0
2016,S12000035,,45-64 years,,All,d,Heart Attack,,c,,c,34.50942114579066
2016,S12000035,,65-74 years,,All,d,Heart Attack,,c,,c,110.08503997359728
2016,S12000035,,75plus years,,All,d,Heart Attack,,c,,c,702.4931006462548
2016,S12000035,,under75 years,,All,d,Heart Attack,,c,,c,22.75156681413433
2016,S12000035,,All,d,All,d,Heart Attack,73,,83.7828532078503,,83.92830485902518
2016,S12000036,,0-44 years,,All,d,Heart Attack,,c,,c,1.041267085819291
2016,S12000036,,45-64 years,,All,d,Heart Attack,,c,,c,31.04280290730461
2016,S12000036,,65-74 years,,All,d,Heart Attack,,c,,c,74.59929570739678
2016,S12000036,,75plus years,,All,d,Heart Attack,,c,,c,519.4540429369542
2016,S12000036,,under75 years,,All,d,Heart Attack,,c,,c,18.26544290775253
2016,S12000036,,All,d,All,d,Heart Attack,246,,48.5044462409054,,63.37241691038068
2016,S12000038,,0-44 years,,All,d,Heart Attack,,c,,c,2.387436281424915
2016,S12000038,,45-64 years,,All,d,Heart Attack,,c,,c,22.992763343313023
2016,S12000038,,65-74 years,,All,d,Heart Attack,,c,,c,201.58401931563648
